Pokemon,fire,water,grass,electric,rock,ground,flying,normal,fighting,psychic,dark,ghost,bug,dragon,ice,fairy,steel,poison,clusters
Reshiram,0.030942063864817924,0.0,0.0,0.0,0.03404059896063698,0.0,0.034806853034542826,0.017017049669501575,0.0,0.0,0.0,0.0,0.0,0.10072711382394496,0.0,0.0,0.024543176131383758,0.0,6
Reuniclus,0.012174198217803307,0.0,0.011646980048669842,0.0,0.026786642352629144,0.023093687364245018,0.013694804911261417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010800452168893738,0.0,0.0,0.0,1
Rhydon,0.032039884785167096,0.0,0.010217453124450479,0.0,0.04699780740685058,0.010129607294288951,0.0,0.0,0.0,0.0,0.0,0.011818629508686887,0.0,0.041720360164224604,0.028424479126108997,0.0,0.0,0.020052159835310984,3
Rhyhorn,0.025005724977767117,0.0,0.011961411121624148,0.0,0.05501959141490915,0.011858571394631133,0.0,0.0,0.0,0.0,0.0,0.013835883044989821,0.0,0.032560911477527044,0.02218405941312304,0.0,0.0,0.02347474705733712,3
Rhyperior,0.03134528004675327,0.0,0.009995945107104236,0.0,0.05364207826381735,0.00991000371980476,0.0,0.0,0.0,0.0,0.0,0.01156240898500723,0.0,0.04081588875139924,0.0278082541296608,0.0,0.0,0.019617441504379704,3
Riolu,0.0,0.0,0.0,0.0,0.027962239773172408,0.012053605204131151,0.014295834973804584,0.013978450368656008,0.018018481935616986,0.0,0.0,0.01406343701319233,0.0,0.0,0.011274456470862781,0.0,0.0,0.02386082807783126,0
Roggenrola,0.0,0.0,0.0,0.0,0.06558501039732222,0.03392585840265699,0.020118398804982493,0.0,0.0,0.0,0.0,0.019791347264332425,0.0,0.0,0.0,0.0,0.0,0.0,13
Roselia,0.0,0.014351587473932606,0.02830520818874224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06943762695301559,7
Roserade,0.0,0.013705806304752566,0.040547329856913686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06631312856562441,7
Rotom,0.0,0.0,0.0,0.031652150014018464,0.0,0.015457803770310766,0.0,0.0,0.0,0.0,0.020251660490840026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rotom-Fan,0.0,0.0,0.0,0.03130063084074443,0.0,0.015286134092277349,0.0,0.0,0.0,0.0,0.02002675169475465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rotom-Frost,0.0,0.0,0.0,0.03135145760008797,0.0,0.015310956105058955,0.0,0.0,0.0,0.0,0.02005927164280302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rotom-Heat,0.0,0.0,0.0,0.031262736712136516,0.0,0.01526762792432956,0.0,0.0,0.0,0.0,0.020002506295095424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rotom-Mow,0.0,0.0,0.0,0.03133522368451936,0.0,0.015303028028098235,0.0,0.0,0.0,0.0,0.0200488848682431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rotom-Wash,0.0,0.0,0.0,0.031538402001502465,0.0,0.015402253216684663,0.0,0.0,0.0,0.0,0.020178882302629694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
Rufflet,0.0,0.0,0.0,0.0,0.040144909239848474,0.0,0.04104857137244447,0.020068622038704305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02894436667789994,0.0,4
Sableye,0.01009055653222316,0.009789300662469932,0.0,0.0,0.014801365101940358,0.019141150301432274,0.01135090793517449,0.011098904226424037,0.014306693520005152,0.0,0.012538653067044124,0.011166383711156398,0.0,0.0,0.008951930240828554,0.0,0.0,0.018945522473138153,9
Salamence,0.026479329793976703,0.0,0.0,0.0,0.029130967158531883,0.0,0.029786705392981117,0.014562702484482961,0.0,0.0,0.0,0.0,0.0,0.12067912046556396,0.0,0.0,0.0210033454075282,0.0,6
Samurott,0.015694560379674417,0.06090398278084719,0.03002977745957798,0.0,0.011510808028882227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020436487710540043,0.013923573910978598,0.0,0.0,0.0,5
Sandile,0.014861589169869705,0.0,0.0,0.0,0.03269965436432967,0.0,0.0,0.0,0.0,0.0,0.018467198516837504,0.0,0.0,0.0,0.0,0.0,0.0,0.013951686941407948,3
Sandshrew,0.0,0.0,0.013690780111953595,0.0,0.0419828463521491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053737405541511636,0
Sandslash,0.0,0.0,0.013472129959135402,0.0,0.04131235455434239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05287918622620426,0
Sawk,0.01569993707997661,0.0,0.01502003258567395,0.0,0.034544254331682574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013928343900213322,0.0,0.0,0.029477413839930078,0
Sawsbuck,0.0,0.0,0.031451454478309535,0.0,0.012055755498563627,0.0,0.0,0.036160360813801334,0.023305688074332555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Scatterbug,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09807551215562642,2
Sceptile,0.0,0.01192521435739557,0.05879936203826895,0.0,0.03606170812577288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04801843535338268,0.0,0.0,0.0,0.0,7
Scizor,0.0,0.0,0.0,0.0,0.009866714558409487,0.0,0.03026644307570522,0.014797245951171715,0.0,0.0,0.0,0.0,0.04511624426889255,0.0,0.0,0.0,0.021341620356782436,0.0,4
Scolipede,0.0,0.0,0.0,0.0,0.04865810277487054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02781157341504433,0.0,0.0,0.0,0.0,0.12456326470870271,0
Scrafty,0.012845547573329097,0.0,0.012289255819903923,0.0,0.03768506503283976,0.012183597407145128,0.0,0.0,0.0,0.0,0.015962039751111518,0.0,0.0,0.06690671640792871,0.01139604593804811,0.0,0.0,0.03617723305742976,3
Scraggy,0.013094139450863277,0.0,0.012527082129785086,0.0,0.03841436061312023,0.012419378975604791,0.0,0.0,0.0,0.0,0.016270943159732477,0.0,0.0,0.06820152039791413,0.011616586513685943,0.0,0.0,0.036877348505089676,3
Scyther,0.0,0.0,0.0,0.0,0.010965706360739175,0.0,0.033637633417634004,0.016445418896798646,0.0,0.0,0.0,0.0,0.05014146135710325,0.0,0.0,0.0,0.02371873035441037,0.0,4
Seadra,0.0,0.030847552905334894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08280780429333244,0.014104436630877376,0.0,0.0,0.0,5
Seaking,0.0,0.0504416931686346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015375647830358387,0.0,0.0,0.03254043247349425,5
Sealeo,0.0,0.04245613860273039,0.0,0.0,0.032096716095705406,0.0,0.0,0.0,0.0,0.0,0.0,0.016142846524595755,0.0,0.0,0.025882978718025328,0.0,0.0,0.0,5
Seedot,0.0,0.0,0.029243228081929376,0.0,0.011209313324050103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Seel,0.0,0.029684840641378534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02714561864980916,0.0,0.0,0.0,5
Seismitoad,0.0,0.01447997224246331,0.014279208820438032,0.0,0.03284044946872421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01324136481992168,0.0,0.0,0.0560470352252495,5
Sentret,0.013499689428735678,0.013096653117778485,0.012915069282327985,0.0,0.0,0.0,0.0,0.014848711225940206,0.0191402643308538,0.0,0.0,0.014938988911198589,0.0,0.0,0.023952747829711043,0.0,0.0,0.0,12
Serperior,0.0,0.013460538995125379,0.05309563966797953,0.0,0.010176127948525357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03613374721203063,0.0,0.0,0.0,0.0,7
Servine,0.0,0.0140458593181225,0.055404459320109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Seviper,0.0,0.0,0.0,0.0,0.009480423613457066,0.0,0.0,0.0,0.0,0.0,0.016062267473176205,0.0,0.0,0.016831708093905464,0.0,0.0,0.0,0.09707838561462125,3
Sewaddle,0.0,0.0,0.015973084907731232,0.0,0.0,0.0,0.0,0.018364572422918692,0.0,0.0,0.0,0.0,0.05599288800498445,0.0,0.0,0.0,0.0,0.0,7
Sharpedo,0.0,0.012863382208196985,0.0,0.0,0.01944935834275303,0.0,0.0,0.0,0.0,0.0,0.016476098992006555,0.0,0.0,0.0,0.023526113694793925,0.0,0.0,0.04978976642126605,3
Shaymin,0.0,0.0,0.030483199499414505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Shaymin-Sky,0.0,0.0,0.030483199499414505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Shedinja,0.0,0.0,0.0,0.0,0.0,0.013956519594614258,0.0,0.0,0.0,0.0,0.0,0.0,0.04934819163679065,0.0,0.0,0.0,0.0,0.0,11
Shelgon,0.03160753854913805,0.0,0.0,0.0,0.034772714211460796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12347215675243027,0.0,0.0,0.0,0.0,3
Shellder,0.0,0.01604306044107994,0.0,0.0,0.012128506577149473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02934149493814976,0.0,0.0,0.01552430416657086,5
Shellos,0.0,0.014493872471381349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016532758269085183,0.0,0.0,0.013254076032284672,0.0,0.0,0.01402520956793614,5
Shelmet,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01775711520320676,0.05381359619457066,0.0,0.0,0.0,0.0,0.015063866415603283,11
Shieldon,0.01445068793856337,0.0,0.0,0.0,0.052992594479265534,0.027412045005429906,0.0,0.0,0.0,0.0,0.0,0.01599138024715341,0.0,0.0,0.012820061009013624,0.0,0.0,0.0,13
Shiftry,0.0,0.0,0.021505009000833814,0.0,0.024729457013245002,0.0,0.0,0.0,0.0,0.0,0.013966012814354611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Shinx,0.016361731023216874,0.0,0.0,0.03177661208523797,0.0,0.015518586695733066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014515460497278206,0.0,0.0,0.0,12
Shroomish,0.0,0.0,0.01579393814526621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03099623440992554,7
Shuckle,0.0,0.0,0.0,0.0,0.05706930282553206,0.012300353103222217,0.0,0.0,0.0,0.0,0.0,0.0,0.02174611578563758,0.0,0.0,0.0,0.0,0.024349280213028127,13
Shuppet,0.0,0.0,0.0,0.0,0.0,0.01184172896345275,0.0,0.013732739524102599,0.017701756097115013,0.0,0.015514149238522183,0.02763246457545102,0.0,0.0,0.0,0.0,0.0,0.011720703231775877,11
Sigilyph,0.0,0.0,0.0,0.0,0.0,0.039696989319040886,0.04708148297966412,0.015345405947953732,0.0,0.03318676849067207,0.03467202120660881,0.0,0.0,0.0,0.01237698792248584,0.0,0.02213221494341702,0.0,1
Silcoon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19233148808882933,2
Simipour,0.0,0.040418020417328386,0.01328587615095175,0.0,0.030555904733219993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02464045946512775,0.0,0.0,0.013037031287841559,5
Simisage,0.0,0.0,0.026470163442356892,0.0,0.03043908370166009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012987188239277902,7
Simisear,0.04069361066129133,0.0,0.012977108444187372,0.0,0.02984577643416075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012734046809586135,3
Skarmory,0.0,0.0,0.0,0.0,0.028326362509307812,0.0,0.02896398908858128,0.014160476974409218,0.0,0.0,0.015997372751741443,0.01424657031031914,0.0,0.0,0.0,0.0,0.02042322771791669,0.0,4
Skiddo,0.0,0.0,0.017816609268581994,0.0,0.027317361148254508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Skiploom,0.0,0.0,0.02945854174097164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03577417937992058,0.0,0.014453391180517732,7
Skitty,0.0,0.01251189907123277,0.012338422794378507,0.0,0.0,0.0,0.0,0.01418572932535291,0.018285668357457516,0.0,0.0,0.014271976191340685,0.0,0.0,0.011441639349720744,0.0,0.0,0.0,12
Skorupi,0.0,0.0,0.0,0.0,0.0207660883722183,0.0,0.0,0.0,0.0,0.0,0.017591538068653576,0.0,0.02373859885081737,0.0,0.0,0.0,0.0,0.1461915270476658,3
Skrelp,0.0,0.03600748266275071,0.0,0.0,0.0,0.0,0.0,0.02041226514988152,0.0,0.0,0.0,0.0,0.0,0.02416480641578667,0.0,0.0,0.0,0.08710792980897107,5
Skuntank,0.01407485496069122,0.0,0.0,0.0,0.010322872993415973,0.0,0.0,0.0,0.0,0.0,0.01748959264610453,0.0,0.0,0.0,0.0,0.0,0.0,0.06606560304984134,3
Slaking,0.02321839673262594,0.011262603097775208,0.0,0.0,0.03405797946068088,0.01101095911306392,0.0,0.0,0.0,0.0,0.0,0.012846938929801507,0.0,0.0,0.02059841468511702,0.0,0.0,0.010898424078084185,3
Slakoth,0.02612243400489382,0.012671271385915008,0.0,0.0,0.028738331861804824,0.0,0.0,0.0,0.0,0.0,0.0,0.01445376776972173,0.0,0.0,0.023174758120198147,0.0,0.0,0.012261542733355725,3
Sliggoo,0.0,0.01842677606616305,0.0,0.0,0.013930588589060681,0.0,0.0,0.0,0.0,0.0,0.0,0.021018912301179065,0.0,0.049465215958183845,0.016850561607537864,0.0,0.0,0.0713237670607808,5
Slowbro,0.010779172111049683,0.0209147149318488,0.010312367210760525,0.0,0.007905731532388936,0.010223705344880077,0.0,0.0,0.0,0.0,0.0,0.011928417575007403,0.0,0.0,0.01912568379828336,0.0,0.0,0.0,9
Slowking,0.010447705458526161,0.0202715736520248,0.00999525511683263,0.0,0.007662625073025106,0.009909319661810745,0.0,0.0,0.0,0.0,0.0,0.011561610866407088,0.0,0.013604357117452523,0.018537556405889125,0.0,0.0,0.0,9
Slowpoke,0.01234572811807203,0.02395428717117332,0.011811081642092117,0.0,0.0,0.011709534391586774,0.0,0.0,0.0,0.0,0.0,0.013661995442944339,0.0,0.0,0.010952626501054542,0.0,0.0,0.0,1
Slugma,0.013617429879967996,0.0,0.0,0.0,0.03994954109019219,0.0,0.0,0.0,0.0,0.0,0.0,0.01506928252311051,0.0,0.0,0.0,0.0,0.0,0.012783701423873606,13
Slurpuff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037865761234471364,0.0,0.0,1
Smeargle,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Smoochum,0.0,0.012251169489986228,0.012081308203691184,0.0,0.0,0.0,0.0,0.0,0.0,0.03003949093667576,0.015691944623727104,0.0,0.0,0.0,0.022406424815080234,0.0,0.0,0.0,9
Sneasel,0.0,0.0,0.0,0.0,0.008634059218749844,0.0,0.0,0.012948615981591536,0.016691006299146813,0.0,0.014628309261829675,0.013027341404985564,0.0,0.0,0.03133150028626707,0.0,0.0,0.022102929268569563,3
Snivy,0.0,0.014061692401154043,0.055466913555543444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
Snorlax,0.021535758050611035,0.010446401537834243,0.0,0.0,0.031589795531715446,0.010212994208635721,0.0,0.011843911447494289,0.015267021653720105,0.0,0.0,0.01191592045175165,0.0,0.0,0.019105646268051477,0.0,0.0,0.010108614594769654,3
Snorunt,0.0,0.016603070044061818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04554856264283879,0.0,0.0,0.0,11
Snover,0.0,0.01567922235227831,0.03092366288572032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04301409556235488,0.0,0.0,0.0,7
Snubbull,0.03580698557120399,0.011579319946455932,0.0,0.0,0.008753931872618135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021177664875348598,0.0,0.0,0.011204899810171275,3
Solosis,0.0,0.0,0.0,0.0,0.0204341772128366,0.0264255124188331,0.015670612992550403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Solrock,0.02539133240980481,0.0,0.01214586524284069,0.0,0.03724535710414871,0.03612431894546521,0.014281406363203186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spearow,0.0,0.0,0.0,0.0,0.0,0.0,0.035898800378440066,0.017550902074059346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02531313531042445,0.0,4
Spewpa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07456608755618814,2
Spheal,0.0,0.042681242192640495,0.0,0.0,0.03226689374857853,0.0,0.0,0.0,0.0,0.0,0.0,0.016228436331479905,0.0,0.0,0.026020210968030737,0.0,0.0,0.0,5
Spinarak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025241893763925386,0.0,0.0,0.0,0.0,0.09892234670705365,11
Spinda,0.011050060734135954,0.010720158647302821,0.0,0.0,0.02431322536109808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009803163238124172,0.0,0.0,0.0,9
Spiritomb,0.0,0.013209633916432132,0.0,0.0,0.009986444445907672,0.012914486792232668,0.0,0.0,0.0,0.0,0.01691959645859029,0.015067862974143267,0.0,0.0,0.0,0.0,0.0,0.0,11
Spoink,0.0,0.0,0.013176145370976779,0.0,0.0,0.013062861814463797,0.0,0.015148875581515783,0.019527181755605128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
Spritzee,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169358998073485,0.021830689146086546,0.0,0.0,0.0,0.0,0.020049354509002682,0.0,0.035777063034662285,0.0,0.0,1
Squirtle,0.012975199554364311,0.05035128803355839,0.012413293067316193,0.0,0.019032712939210623,0.0,0.0,0.014271809162631075,0.018396626865168453,0.0,0.0,0.014358579379658456,0.0,0.016895503908346605,0.023022135776272806,0.0,0.0,0.0,5
Stantler,0.0,0.0,0.0,0.0,0.0,0.012200287064845444,0.014469802814870378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12
Staraptor,0.0,0.0,0.0,0.0,0.0,0.0,0.034567224363458465,0.03379979071052517,0.02178427873918146,0.0,0.0,0.017002643897581646,0.0,0.0,0.0,0.0,0.024374208006781507,0.0,4
Staravia,0.0,0.0,0.0,0.0,0.0,0.0,0.035462517705535726,0.03467520747145918,0.022348492964543495,0.0,0.0,0.017443013471926387,0.0,0.0,0.0,0.0,0.02500550156733554,0.0,4
Starly,0.0,0.0,0.0,0.0,0.0,0.0,0.03595745193800751,0.03515915357303582,0.022660400717516734,0.0,0.0,0.01768645767846605,0.0,0.0,0.0,0.0,0.025354491981060996,0.0,4
Starmie,0.0,0.026269481712759005,0.012952628938097717,0.0,0.0,0.025682534184100665,0.015230018910821926,0.014891894306888413,0.0,0.0,0.0,0.0,0.0,0.0,0.01201120365303022,0.0,0.0,0.0,1
Staryu,0.0,0.03026440085957805,0.0,0.0,0.0,0.014794096779989439,0.017546116914525883,0.017156572169569617,0.0,0.0,0.0,0.0,0.0,0.0,0.01383780183165084,0.0,0.0,0.0,5
Steelix,0.012593686634133945,0.0,0.012048302018974725,0.0,0.0646558132245665,0.023889430473265135,0.0,0.0,0.0,0.0,0.015649074165157647,0.013936390608954696,0.0,0.049196164002564415,0.011172605184224018,0.0,0.0,0.0,13
Steelix-Mega,0.012593686634133945,0.0,0.012048302018974725,0.0,0.0646558132245665,0.023889430473265135,0.0,0.0,0.0,0.0,0.015649074165157647,0.013936390608954696,0.0,0.049196164002564415,0.011172605184224018,0.0,0.0,0.0,13
Stoutland,0.015303042652932886,0.0,0.0,0.0,0.02244731702887766,0.0,0.0,0.016832273248298554,0.021697112588381806,0.0,0.0,0.0,0.0,0.0,0.013576235350746998,0.0,0.0,0.0,12
Stunfisk,0.0,0.02770759548153945,0.0,0.0,0.02094686081056906,0.01354425785584204,0.0,0.015707145954413592,0.0,0.0,0.0,0.01580264277950524,0.0,0.0,0.0,0.0,0.0,0.02681166361988522,5
Stunky,0.014276154389475009,0.0,0.0,0.0,0.010470511348680428,0.0,0.0,0.0,0.0,0.0,0.017739729860246668,0.0,0.0,0.0,0.0,0.0,0.0,0.04020628638550405,3
Sudowoodo,0.013222885209864164,0.0,0.0,0.0,0.04849007858665806,0.012541490274215446,0.0,0.0,0.0,0.0,0.0,0.014632672593469656,0.0,0.0,0.011730804500543061,0.0,0.0,0.0,0
Suicune,0.0,0.014168205493630754,0.0,0.0,0.02142224348614852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025912532792655138,0.0,0.0,0.0,5
Sunflora,0.0,0.0,0.05607046805334864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01621431682214916,0.0,0.0,0.0,0.0,0.0,0.01375506662168948,7
Sunkern,0.0,0.0,0.04440751602871448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017122204948462564,0.0,0.0,0.0,0.0,0.0,0.014525253969048,7
Surskit,0.0,0.03223439929222375,0.0,0.0,0.0,0.0,0.0,0.01827334366755645,0.023554679102018673,0.0,0.0,0.01838444254631678,0.02785736748700915,0.0,0.014738544854653276,0.0,0.0,0.0,5
Swablu,0.0,0.0,0.0,0.0,0.0,0.0,0.03389996644010206,0.016573673354875022,0.0,0.0,0.0,0.0,0.0,0.03924107444992319,0.01336765906618895,0.0,0.023903707880793525,0.0,4
Swadloon,0.0,0.0,0.03154422239775864,0.0,0.0,0.0,0.0,0.0181335089650686,0.0,0.0,0.0,0.0,0.05528838424527272,0.0,0.0,0.0,0.0,0.0,7
Swalot,0.012917788544554514,0.012532125017389211,0.0,0.0,0.009474249707983577,0.0,0.0,0.0,0.0,0.0,0.0,0.01429504736705499,0.0,0.0,0.022920270363154784,0.0,0.0,0.07276137417968087,11
Swampert,0.011905662698916896,0.034650649260067945,0.011390073780604035,0.0,0.04365964846053854,0.0,0.0,0.013095393660935628,0.016880205451704062,0.0,0.0,0.026350022936231007,0.0,0.0,0.031686655223978163,0.0,0.0,0.022353474706735262,5
Swanna,0.0,0.052982060230844945,0.0,0.0,0.0,0.0,0.040955904044763715,0.02002331703752197,0.0,0.0,0.0,0.0,0.0,0.0,0.01615000306815354,0.0,0.028879024644748126,0.0,4
Swellow,0.0,0.0,0.0,0.0,0.0,0.0,0.035354172229173426,0.017284633697016428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024929104482348863,0.0,4
Swinub,0.0,0.014801851393924634,0.0,0.0,0.0335704685482914,0.0,0.0,0.01678202934605547,0.021632347265970107,0.0,0.0,0.016884061282716304,0.0,0.0,0.02707142127558107,0.0,0.0,0.0,5
Swirlix,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03824702905962281,0.0,0.0,1
Swoobat,0.0,0.0,0.0,0.0,0.0,0.011550457277148865,0.02739818142533943,0.026789909085220488,0.017266344987397854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01931913786444224,0.0,1
Sylveon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01412203332593765,0.0,0.01661716406221909,0.0,0.029652492096161262,0.0,0.0,12
Taillow,0.0,0.0,0.0,0.0,0.0,0.0,0.03590580250225856,0.017554325408214062,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025318072681751888,0.0,4
Talonflame,0.01751441433573639,0.0,0.0,0.0,0.0,0.0,0.03940407132720226,0.019264626948323336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027784788872391553,0.0,4
Tangela,0.0,0.0,0.026565039037947224,0.0,0.010182728295511985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026067475051364277,7
Tangrowth,0.0,0.0,0.02409579786632447,0.0,0.027708707190590234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04728896568349756,7
Tauros,0.01541036287155506,0.014950282968602438,0.0,0.0,0.04520948006918673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01367144547195966,0.0,0.0,0.0,3
Teddiursa,0.012714182368086998,0.0,0.0,0.0,0.027974758567837894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011279504085312433,0.0,0.0,0.011935755327912467,3
Tentacool,0.0,0.013974082154932677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012778748241960914,0.0,0.0,0.08113336078931645,5
Tentacruel,0.0,0.013728810326050904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01255445680604581,0.0,0.0,0.07970931536268384,5
Tepig,0.03054419295115683,0.014816144547454991,0.0292214402575282,0.0,0.022401923529711362,0.0,0.0,0.01679823462440954,0.02165323617050413,0.0,0.0,0.016900365086457293,0.0,0.0,0.0,0.0,0.0,0.014337060897782696,3
Terrakion,0.0,0.0,0.0,0.0,0.05312040317354332,0.01717384873311751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03399665453744509,0
Throh,0.014971879611152884,0.0,0.014323504513601452,0.0,0.03294232419380935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013282441005619634,0.0,0.0,0.028110449679599768,0
Thundurus,0.0,0.0,0.013932614734342187,0.028283816350281016,0.010681108360743923,0.013812827337938071,0.0,0.0,0.0,0.0,0.018096535175571818,0.0,0.0,0.0,0.0,0.0,0.0,0.02734331287591438,3
Thundurus-Therian,0.0,0.0,0.013947665862456951,0.028314370797639214,0.010692646950837064,0.013827749062097857,0.0,0.0,0.0,0.0,0.018116084504578203,0.0,0.0,0.0,0.0,0.0,0.0,0.027372851315972085,3
Timburr,0.014431817139671238,0.0,0.013806830091364465,0.0,0.04233871420006835,0.01368812414414826,0.0,0.015873986309374113,0.020461862940333163,0.0,0.0,0.015970497495969894,0.0,0.0,0.012803319605828218,0.0,0.0,0.027096455490311994,0
Tirtouga,0.0,0.03091026149809062,0.0,0.0,0.05842016728320791,0.015109811762647578,0.0,0.0,0.0,0.0,0.0,0.017629238921178347,0.0,0.0,0.014133108901104089,0.0,0.0,0.0,5
